title,address1,address2,city,state,zipcode,website,phone,tags,latitude,longitude
MABELS,136 SOUTH CEDROS AVE,,SOLANA BEACH,CA,92075,,,,32.9903,-117.270216
DENISE BARROW SALON & SPA,2670 5TH AVE,,SAN DIEGO,CA,92103,,,,32.741926,-117.160384
BAZAAR DEL MUNDO,4133 TAYLOR STREET,,SAN DIEGO,CA,92110,,,,32.757193,-117.1978
NATURAL SELECTION BATH & BODY,7370 OPPORTUNITY RD STE O,,SAN DIEGO,CA,92111,,,,32.825972,-117.15979
MALIBU FASHIONS & POSH,6315 CAMINITO SALADO,,SAN DIEGO,CA,92111,,,,32.772117,-117.18191
DESERT CASUAL,49-990 JEFFERSON SUITE #100,,INDIO,CA,92201,,,,33.685651,-116.26821
COMPLIMENTS LTD,74907 HIGHWAY 111,,INDIAN WELLS,CA,92210,,,,33.72,-116.33
SERENA'S,74963 US HWY 111,,INDIAN WELLS,CA,92210,,,,33.72,-116.33
ALEXANDRITE ACTIVE & GOLF WEAR,78-100 MAIN STREET,,LA QUNITA,CA,92253,,,,33.677861,-116.30207
BARNUM'S,73091 COUNTRY CLUB STE# A8,,PALM DESERT,CA,92260,,,,33.757071,-116.38999
"TRAVELER'S SQUARE, INC DBA DANI C",73- 400 EL PASEO STE # 7,,PALM DESERT,CA,92260,,,,33.73,-116.39
PATI  ELL'S BTQ,74924 COUNTRY CLUB DR STE 160,,PALM DESERT,CA,92260,,,,33.760228,-116.35746
WAYNE'S COLLECTION,73640 EL PASEO,,PALM DESERT,CA,92260,,,,33.720045,-116.3799
FRENCHY'S,136 NORTH PALM CANYON DR.,,PALM SPRINGS,CA,92262,,,,33.823245,-116.546809
SHOWSTOPPERS,211 E. STATE STREET,,REDLANDS,CA,92373,,,,34.056701,-117.18001
LEATHER WORKS & GIFTS,38480 OAK GLEN ROAD,,YUCAIPA,CA,92399,,,,34.050579,-116.95277
MODECRAFT FASHIONS,570 EAST MILL ST,,SAN BERNARDINO,CA,92408,,,,34.094306,-117.274342
PECHANGA RESORT & CASINO,45000 PECHANGA PARKWAY,,TEMECULA,CA,92589,,,,33.455421,-117.106088
BIG HORSE FEED,33320 TEMECULA PKWY,,TEMECULA,CA,92592,,,,33.486962,-117.078266
THE MISSING PIECE BOUTIQUE,26971 FALLING LEAF DRIVE,,LAGUNA HILLS,CA,92653,,,,33.571494,-117.68427
NOVECENTO SPORTS,7988 E. COAST HWY,,NEWPORT BEACH,CA,92657,,,,33.63084,-117.956799
OC COUTURE LLC,326 MARINE AVE #  A,,BALBOA ISLAND,CA,92662,,,,33.608185,-117.889612
J.P. MAXWELL,204 MARINE AVE,,BALBOA ISLAND,CA,92662,,,,33.605982,-117.88959
MODEOLOGY INC,9 SARATOGA,,NEWPORT BEACH,CA,92662,,,,33.604718,-117.891854
RASCAL'S LADIES,114 AVENIDA DEL MAR #2,,SAN CLEMENTE,CA,92672,,,,33.427232,-117.61358
THE CARVED HORSE,31952 CAMINO CAPISTRANO,,SAN JUAN CAPISTRANO,CA,92675,,,,33.498895,-117.66194
DONNA L. DREW,28271 VIA FIERRO,,LAQUNA NIGUEL,CA,92677,,,,33.553715,-117.694323
BLONDIES,155 EL CAMINO REAL,,TUSTIN,CA,92780,,,,33.744944,-117.823388
TINA MARIE,17300-C E. 17TH STREET,,TUSTIN,CA,92780,,,,33.74,-117.82
STYLES FOR LESS,1205 N. MILLER STREET,,ANAHEIM,CA,92806,,,,33.856452,-117.84937
SHANT INC\ DBA ART'S TAILORING,1010 E. IMPERIAL HWY. STE B-3,,BREA,CA,92821,,,,33.912242,-117.89097
ARTRAGOUS,1135 W. CHAPMAN,,ORANGE,CA,92868,,,,33.788049,-117.86492
BARBIES CLOSET,1970 CYPRESS POINT DRIVE,,CORONA,CA,92882,,,,33.87466,-117.60726
MEADOW,309 E. MAIN ST,,VENTURA,CA,93001,,,,34.280984,-119.29595
RAINS,218 E. OJAI AVE,,OJAI,CA,93023,,,,34.448173,-119.24525
NATASHA,1231 A STATE ST,,SANTA BARBARA,CA,93101,,,,34.42,-119.7
H. WALKERS CLOTHING,1700 K STREET # 100,,BAKERSFIELD,CA,93301,,,,35.374499,-119.01741
SUGARDADDY'S,5512 STOCKDATE HWY,,BAKERSFIELD,CA,93309,,,,35.34,-119.04
VICTORIA'S,9000 MING AVE  K-4,,BAKERSFIELD,CA,93311,,,,35.341609,-119.10429
ANN'S,1021 MORRO STREET,,SAN LUIS OBISPO,CA,93401,,,,35.280833,-120.66212
KELLY'S CASUAL'S,8125 EL CAMINO REAL,,ATASCADERO,CA,93422,,,,35.476198,-120.655059
NEW MOON,791 MAIN,,CAMBRIA,CA,93428,,,,35.567118,-121.099377
THE PLACE,2336 MAIN,,CAMBRIA,CA,93428,,,,35.564311,-121.08111
"POPPY - SOPHIA BOUTIQUE, LLC",911 EMBARCADERO,,MORRO BAY,CA,93442,,,,35.367126,-120.85389
PISMO COLLECTIONS,505 FIVE CITIES DR,,PISMO,CA,93449,,,,35.134943,-120.620373
ROSA'S BOUTIQUE,535 FIVE CITIES,,PISMO BEACH,CA,93449,,,,35.133839,-120.62843
DEASEE'S BOUTIQUE,4319 STEWART RD,,SANTA MARIA,CA,93454,,,,34.94,-120.42
BACK AT THE RANCH,P.O. BOX 1224,,SANTA YNEZ,CA,93460,,,,34.614431,-120.079868
THE DRESSING ROOM (TEHACHAPI),112-A E. TEHACHAPI BLVD,,TEHACHAPI,CA,93561,,,,35.121398,-118.38908
NONNIES,724 POLLASKY AVE,,CLOVIS,CA,93612,,,,36.821539,-119.702069
MANNEQUIN,7089 N MARKS AVE STE 104,,FRESNO,CA,93711,,,,36.839315,-119.84895
MS. FABULOUS,NW CORNER SAN CARLOS AND SEVENTH,,CARMEL,CA,93921,,,,36.553784,-121.921811
FASHION STREET,103 DOUD ARCADE,,CARMEL,CA,93921,,,,36.56,-121.92
ANGIES,315-B CALLE PRINCIPAL,,MONTEREY,CA,93940,,,,36.598922,-121.89576
MORNING GLORY,1436 BURLINGAME AVE,,BURLINGAME,CA,94010,,,,37.577588,-122.34912
UNIQUE CLOTHING,545 MAIN STREET,,HALF MOON,CA,94019,,,,37.462769,-122.42903
STUARTS APPAREL,157 MAIN ST,,LOS ALTOS,CA,94022,,,,37.379849,-122.119326
MYSTYQ,282 CASTRO ST,,MT. VIEW,CA,94041,,,,37.393046,-122.0799
HOLLY HILL,701 LAUREL ST,,SAN CARLOS,CA,94070,,,,37.505239,-122.25914
DREAMY ANGELS,1943 UNION STREET,,SAN FRANCISCO,CA,94123,,,,37.797658,-122.431077
WILDER WEST,"PIER 39, P-2",,SAN FRANCISCO,CA,94133,,,,37.8,-122.41
GV,472 UNIVERSITY,,PALO ALTO,CA,94301,,,,37.447764,-122.15943
FAB4STORE.COM,232 WETLANDS EDGE ROAD,,AMERICAN CANYON,CA,94503,,,,38.16805,-122.26863
CARLA AHERN,32 CASABLANCA ST,,DANVILLE,CA,94506,,,,37.797306,-121.89862
CALISTOGA ATITUDES,1333B LINCOLN AVE,,CALISTOGA,CA,94515,,,,38.578003,-122.57967
CHATEAU STE SHIRTS,1355 LINCOLN AVE,,CALISTOGA,CA,94515,,,,38.578283,-122.57939
CONTEMPO,19170 SAN MIGUEL AVE,,CASTRO VALLEY,CA,94546,,,,37.70649,-122.08028
ORCHARD'S LAZY K HOUSE,4010 MT DIABLO BLVD,,LAFAYETTE,CA,94549,,,,37.890599,-122.15181
SPECIALTEES,977 MORAGA RD,,LAFAYETTE,CA,94549,,,,37.891194,-122.1191
"THE MUSTARD SEED (NAPA, CA)",1227 1ST STREET,,NAPA,CA,94559,,,,38.298142,-122.28729
LOVE AND GLOW,425 LIMERICK RD,,PINOLE,CA,94564,,,,37.9992,-122.31661
PAULA WALSH,5786 SHADOW RIDGE,,PLEASANTON,CA,94566,,,,37.645601,-121.8774
DAISY CLOTHING BOUTIQUE,1332 MAIN STREET,,SAINT HELENA,CA,94574,,,,38.504822,-122.469233
HARPER GREER,43 GRAND AVE,,OAKLAND,CA,94612,,,,37.81144,-122.266741
ELEMENTS RETAIL GROUP,2937 COLLEGE AVE.,,BERKELEY,CA,94705,,,,37.857741,-122.2528
PERSIMMON,904 THE ALAMEDA,,BERKELEY,CA,94707,,,,37.891351,-122.277084
GISELLE PEREZ,1385 NINTH STREET,,BERKLEY,CA,94710,,,,37.878927,-122.29741
CORINTHIAN YACHT CLUB,43 MAIN ST,,TIBURON,CA,94920,,,,37.879602,-122.450561
ACCENTS,815 GRANT AVE,,NAVATO,CA,94945,,,,38.106827,-122.56701
J. FERMI,21 WESTERN AVE,,PETALUMA,CA,94952,,,,38.233722,-122.640835
HUBBA HUBBA,11 PRINCESS ST,,SAUSALITO,CA,94965,,,,37.854861,-122.47927
"APTOS SHOES & APPAREL, INC",20 RANCHO DEL MAR,,APTOS,CA,95003,,,,36.979292,-121.908647
CINNAMON BAY,6 SEASCAPE VILLAGE,,APTOS,CA,95003,,,,36.952386,-121.876789
TRENDSETTER BOUTIQUE,6223 HWY 9,,FELTON,CA,95018,,,,37.051658,-122.07367
IRMA'S,230 5TH STREET,,HOLLISTER,CA,95023,,,,36.85176,-121.40159
SHE'S (HOLLISTER),620 SAN BENITO ST,,HOLLISTER,CA,95023,,,,36.850067,-121.40247
FASHION PALACE,78 W. MAIN STREET,,LOS GATOS,CA,95030,,,,37.222141,-121.98255
THE LIBRARY,34 N. SANTA CRUZ AVE.,,LOS GATOS,CA,95030,,,,37.223545,-121.98316
DETAILS (SAN JOSE),1322 LINCOLN AVE,,SAN JOSE,CA,95125,,,,37.305378,-121.898871
LI ENTERPRISE GROUP DBA EPIC MENS,1072 S. DE ANZA BLVD,,SAN JOSE,CA,95129,,,,37.295645,-122.032199
BELLISSIMA,2230 PACIFIC AVE,,STOCKTON,CA,95204,,,,37.989576,-121.311748
FINE THINGS,PO BOX 3329,,ARNOLD,CA,95223,,,,38.255473,-120.351031
FLOURISH APPAREL & GIFTS,401 TOWN SQUARE RD,,COPPEROPOLIS,CA,95228,,,,37.971964,-120.652312
CHRISTENSEN'S (LODI),7 N. SCHOOL STREET,,LODI,CA,95240,,,,38.13456,-121.27386
INDEPENDENT MERCANTILE,78 SCOTT ST,,MURPHYS,CA,95247,,,,38.136884,-120.45985
GLAM BOUTIQUE,3654 CENTRAL AVE,,ATWATER,CA,95301,,,,37.341146,-120.65004
CHRISTINAS,2852 G ST,,MERCED,CA,95340,,,,37.310359,-120.46853
EVE & ME,1700 MC HENRY SUITE 27,,MODESTO,CA,95350,,,,37.669562,-120.992243
ROSSINI 2 INC.,3224 MCHENRY AVE.,,MODESTO,CA,95350,,,,37.684903,-120.99382
ELLA STONE BOUTIQUE,113 W. MAIN ST,,RIPON,CA,95366,,,,37.739356,-121.125448
JOAN'S BOUTIQUE,52 SO. WASHINGTON ST,,SONORA,CA,95370,,,,37.984611,-120.383055
S.H.E (SANTA ROSA),517 4TH STREET,,SANTA ROSA,CA,95401,,,,38.44011,-122.71511
F Y BLISS,2321 MAGOWAN DR,,SANTA ROSA,CA,95405,,,,38.445481,-122.68734
REVERIE LIFESTYLE,2416 MAGOWAN DRIVE,,SANTA ROSA,CA,95405,,,,38.445496,-122.68626
BARBARA FRIDAY,122 CALISTOGA RD,,SANTA ROSA,CA,95409,,,,38.466234,-122.65203
VIRGINIA CAROL,120 MATHESON STREET,,HEALDSBURG,CA,95448,,,,38.610358,-122.86907
ZIZI,334 HEALDSBURG AVE,,HEALDSBURG,CA,95448,,,,38.61,-122.87
FANCY THAT,10483 LANSING STREET,,MENDOCINO,CA,95460,,,,39.306663,-123.798296
ANGELIQUE,452 FIRST ST. EAST,,SONOMA,CA,95476,,,,38.292641,-122.456231
ERALDI'S MENS WEAR,475 FIRST ST. WEST,,SONOMA,CA,95476,,,,38.292556,-122.45929
CIARA'S IRISH SHOP,334 2ND STREET,,EUREKA,CA,95501,,,,40.803096,-124.164034
MARILYN'S (AUBURN),866 LINCOLN WAY,,AUBURN,CA,95603,,,,38.9003,-121.06885
CACHE CREEK CASINO RESORT,14455 HIGHWAY 16,,BROOKS,CA,95606,,,,38.734285,-122.142927
KATIA'S COLLECTION,2618 RIVERPINE COURT,,CARMICHAEL,CA,95608,,,,38.612641,-121.32577
CHO CHO'S,5263 SUNRISE BLVD.,,FAIR OAKS,CA,95628,,,,38.660574,-121.272294
ANITA GREY,627 SUTTER STREET,,FOLSOM,CA,95630,,,,38.677613,-121.17599
PIRATES IN PARIS,1591 BALLOU CIRCLE,,FOLSOM,CA,95630,,,,38.692439,-121.12016
COMBELLACKS,339 MAIN STREET,,PLACERVILLE,CA,95667,,,,38.72865,-120.801984
AMBIANCE GALLERY INC,262 MAIN STREET,,PLACERVILLE,CA,95667,,,,38.729794,-120.792987
OFF BROADWAY,1245 BROADWAY,,PLACERVILLE,CA,95667,,,,38.731418,-120.78569
RIMA,1014 SHASTA STREET,,ROSEVILLE,CA,95678,,,,38.766373,-121.28203
"MIRROR MIRROR, LLC",3594 FAIRWAY DRIVE,,CAMERON PARK,CA,95682,,,,38.670729,-120.98079
ROMANCING THE RANGE,38 MAIN STREET,,SUTTER CREEK,CA,95685,,,,38.393049,-120.80257
"THE CLOTHES MINE (SUTTER CREEK, CA)",60 MAIN ST #2,,SUTTER CREEK,CA,95685,,,,38.393768,-120.80274
2B BOUTIQUE,13405 APPLE ROAD,,WILTON,CA,95693,,,,38.447684,-121.16371
BELLA HOME DECOR,3907 PARK DR #105,,EL DORADO HILLS,CA,95762,,,,38.658246,-121.0705
COTTON CLUB,2331 J STREET,,SACRAMENTO,CA,95816,,,,38.575314,-121.474699
COTTON CLUB (SACRAMENTO),2331 J STREET,,SACRAMENTO,CA,95816,,,,38.575447,-121.475191
KHAKIS,3257 FOLSOM BLVD.,,SACRAMENTO,CA,95816,,,,38.567978,-121.46428
COTTON PARTY,337 BROADWAY ST,,CHICO,CA,95928,,,,39.728515,-121.839898
FOR ELYSE,228 BROADWAY ST,,CHICO,CA,95928,,,,39.729244,-121.84108
MILL STREET CLOTHING,117 MILL STREET,,GRASS VALLEY,CA,95945,,,,39.218505,-121.062949
JUST JEANNAS,120 WEST MAIN ST,,GRASS VALLEY,CA,95945,,,,39.219538,-121.06282
T. P. ENTERPRISES,10784 BAKER DOWNS,,PENN VALLEY,CA,95946,,,,39.191075,-121.18813
WHIM,17562 PENN VALLEY DRIVE,,PENN VALLEY,CA,95946,,,,39.197918,-121.17856
CINDY'S COUNTRY & MORE,1804 A HWY 99,,GRIDLEY,CA,95948,,,,39.36,-121.69
THE MAKE UP ROOM,945 MAGNOLIA STREET,,GRIDLEY,CA,95948,,,,39.362183,-121.69638
MAIDEN LANE,307 BROAD STREET,,NEVADA CITY,CA,95959,,,,39.262521,-121.01915
DIRECTIONS,312 N. MT SHASTA BLVD,,MOUNT SHASTA,CA,96067,,,,41.314364,-122.313714
CLASSIE LASSIE,301 S. MAIN ST,,ALTURAS,CA,96101,,,,41.482641,-120.542447
SIDESTREET BTQ (SOUTH LAKE TAHOE),4000 LAKE TAHOE BLVD # 19,,SOUTH LAKE TAHOE,CA,96150,,,,38.914068,-120.003183
"MO, JO AND ZOE",10076 DONNER PASS ROAD,,TRUCKEE,CA,96161,,,,39.328147,-120.18524
"BOBBI LYN'S, INC.",1289 KILAUEA AVE. STE C,,HILO,HI,96720,,,,19.709956,-155.07598
"M. CLAIRE STUDIO, LLC",60 KAMEHAMEHA AVE,,HILO,HI,96720,,,,19.725888,-155.086269
JC DECK LLP DBA IN MY CLOSET,1414 KALAMIKI ST,,HONOLULU,HI,96821,,,,21.29,-157.72
PINK SAND,1395 KALANIIKI ST,,HONOLULU,HI,96821,,,,21.281134,-157.77252
PARK AND LU BOUTIQUE LLC,1315 SE 16TH AVE,,CANBY,OR,97013,,,,45.249141,-122.6786
GLASS BUTTERFLY,29 W. POWELL,,GRESHAM,OR,97030,,,,45.498123,-122.431783
DREAM STREET LLC,2149 CASCADE AVE,,HOOD RIVER,OR,97031,,,,45.708899,-121.53391
THE RUDDY DUCK,504 OAK ST.,,HOOD RIVER,OR,97031,,,,45.709021,-121.51568
"ACCESSORIES FROM THE HEART, INC",220 A. AVENUE SUITE# 100,,LAKE OSWEGO,OR,97034,,,,45.419344,-122.66603
MELA,390 N STATE ST SUITE #124,,LAKE OSWEGO,OR,97034,,,,45.419043,-122.66349
PIGMENTS: A UNIQUE BOUTIQUE,333 SOUTH STATE ST SUITE F,,LAKE OSWEGO,OR,97034,,,,45.41325,-122.66388
THE DIFFERENCE,17750 LOWER BOONES FERRY RD.,,LAKE OSWEGO,OR,97035,,,,45.397334,-122.74094
TWO OLD BAGS,13746 REGENCY CT,,LAKE OSWEGO,OR,97035,,,,45.427249,-122.73166
FLAT BOUTIQUE,719 MAIN STREET,,OREGON CITY,OR,97045,,,,45.358343,-122.6078
MY MOTHER KNOWS,12120  HAZELDELL AVE,,OREGON CITY,OR,97045,,,,45.322833,-122.6177
"CHIC RIDER DESIGNS, INC",2316 SE NASH CT.,,TROUTDALE,OR,97060,,,,45.524593,-122.37829
JUDY VAN DE GRAFF,205 MARTIN CT.,,WEST LINN,OR,97068,,,,45.37645,-122.65281
LINDA ERRICO,9701 SE JOHNSON CREEK BLVD N107,,HAPPY VALLEY,OR,97086,,,,45.45662,-122.560901
FOUR SEASON'S CLOTHING,1405 COMMERCIAL ST.,,ASTORIA,OR,97103,,,,46.188771,-123.8278
TONIS BOUTIQUE,1130 COMMERCIAL ST,,ASTONA,OR,97103,,,,46.189012,-123.83057
DENA'S SHOP ON THE CORNER,"123 S. HEMLOCK, SUITE# 10",,CANNON BEACH,OR,97110,,,,45.896194,-123.960717
YAMHILL VALLEY GOODS,416 NE3RD ST,,MCMINNVILLE,OR,97128,,,,45.2,-123.2
DIAMND ART JWLR DBA SO CHIC BTQ.,307 MAIN AVE,,TILLAMOOK,OR,97141,,,,45.455979,-123.843684
PALOMA,6316 SW CAPITOL HWY,,PORTLAND,OR,97201,,,,45.478089,-122.694722
COCO GETS DRESSED,7015 SE MILWAUKIE AVE,,PORTLAND,OR,97202,,,,45.47348,-122.64904
JOY'S UPTOWN STYLE,1627 NW GLISAN ST,,PORTLAND,OR,97209,,,,45.526872,-122.68788
OXALIS,1824 NW 24TH AVE,,PORTLAND,OR,97210,,,,45.535883,-122.70059
FROCK INC,1439 NE ALBERTA ST,,PORTLAND,OR,97211,,,,45.559281,-122.65088
THE ARRANGEMENT,4210 NE FREMONT,,PORTLAND,OR,97212,,,,45.548115,-122.61946
FYBERWORKS BTQ,4300 SE HAWTHORNE BLVD,,PORTLAND,OR,97215,,,,45.511878,-122.618027
"CC MCKENSIE SHOE & APPAREL,LLC",7000 NE AIRPORT WAY,,PORTLAND,OR,97218,,,,45.589586,-122.59425
SWITCH SHOES & CLOTHING,7871 SW CAPITOL HWY,,PORTLAND,OR,97219,,,,45.467413,-122.699968
MAGGIE'S BOUTIQUE,4816 SW. SCHOLLS FERRY ROAD,,PORTLAND,OR,97225,,,,45.48485,-122.75043
RAGAN'S BOUTIQUE LLC,2718 N.E. WASCO STREET,,PORTLAND,OR,97232,,,,45.531935,-122.63768
THE FLAT,719 MAIN ST,,OREGON CITY,OR,97267,,,,45.358343,-122.6078
OLIVA'S,315 CHEMEKETA ST NE,,SALEM,OR,97301,,,,44.94267,-123.03889
DEBRA HERRING STUDIO,4093 COMMERCIAL ST SE #140,,SALEM,OR,97302,,,,44.897208,-123.038371
EMMA DOWNTOWN,422 FIRST AVE W,,ALBANY,OR,97321,,,,44.636705,-123.10925
THE NATTY DRESSER,425 FIRST AVE W.,,ALBANY,OR,97321,,,,44.637136,-123.10956
SIBLING REVELRY,145 NW 2ND STREET,,CORVALLIS,OR,97330,,,,44.564872,-123.25924
THE CLOTHES TREE,204 SW MADISON AVE,,CORVALLIS,OR,97333,,,,44.56303,-123.260807
GOLDEN CRANE,114 SW 3RD ST,,CORVALLIS,OR,97333,,,,44.564101,-123.2613
TOUJOURS BOUTIQUE INC,"704 NW BEACH DR,",,NEWPORT,OR,97365,,,,44.63926,-124.060766
FIDDLER'S GREEN,91292 HWY 99 NORTH,,EUGENE,OR,97402,,,,44.12,-123.21
GILT & GOSSAMER,3979 TERRACE TRAIL,,EUGENE,OR,97405,,,,44.025123,-123.15453
BANDON MERCANTILE,535 2ND ST.,,BANDON,OR,97411,,,,43.119115,-124.409174
HAIR CO ETC SALON AND DAY SPA LLC,275 GOLDEN AVE,,COOSBAY,OR,97420,,,,43.362696,-124.215505
ON YOUR FEET WITH A SPLASH,1377 BAY ST,,FLORENCE,OR,97439,,,,43.966796,-124.105955
NW OUTDOORS,435 SEJACKSON,,ROSEBURG,OR,97470,,,,43.21019,-123.343108
KIXX,264-C EAST MAIN STREETQ,,ASHLAND,OR,97520,,,,42.1955,-122.711985
NICHE BOUTIQUE,531 N. 1ST RD,,LAKEVIEW,OR,97630,,,,42.19,-120.35
DESPERADO,330 SW POWERHOUSE DR. ST 120,,BEND,OR,97701,,,,44.047262,-121.31448
HIGH DESERT RANCH & HOME,350 NE ADDISON AVE.,,BEND,OR,97701,,,,44.07699,-121.300658
LULU'S BOUTIQUE (BEND),150 NW MINNESOTA AVE,,BEND,OR,97701,,,,44.058536,-121.313706
VILLAGE THREADS,60808 GOLDENWOOD LOOP,,BEND,OR,97702,,,,44.008896,-121.35289
RICHES & RAGS,395 N MAIN,,PRINEVILLE,OR,97754,,,,44.303648,-120.84731
BEDOUIN,143 EAST HOOD ST.,,SISTERS,OR,97759,,,,44.290209,-121.549338
ANDEES BOUTIQUE,243 E MAIN STE# A,,HERMISTON,OR,97838,,,,45.840474,-119.286978
RESTORATION HAIR CO,1602 4TH ST,,LA GRANDE,OR,97850,,,,45.325611,-118.09667
"SAAGER'S SHOE SHOP, INC",613 N. MAIN ST,,MILTON -FREEWATER,OR,97862,,,,45.937185,-118.395851
IN MY ELEMENT,3815 W. VALLEY HWY. N.,,AUBURN,WA,98001,,,,47.342305,-122.251533
DAVID LAWRENCE,700 110TH AVE NE # 275,,BELLEVUE,WA,98004,,,,47.616158,-122.19324
JENKA INC. DBA SOUND STYLES,100 5TH AVE. N,,EDMONDS,WA,98020,,,,47.810819,-122.377173
ANNABELLE'S,817 238TH STREET SE,,BOTHELL,WA,98021,,,,47.782263,-122.22164
BRIDGET BOUTIQUE,1617 COLE ST,,ENUMCLAW,WA,98022,,,,47.203604,-121.988984
SUBURBAN SOUL BOUTIQUE,317 NW GILMAN BLVD. # 21,,ISSAQUAH,WA,98027,,,,47.538303,-122.036774
"STYLE ME, LLC",4652  243RD CT. SE,,ISSAQUAH,WA,98029,,,,47.561165,-122.01597
FORGET ME NOT FASHIONS,18209 80TH AVE. S,,KENT,WA,98032,,,,47.438295,-122.235329
CHANGES INC,319 4TH  AVE #202,,KIRKLAND,WA,98033,,,,47.672752,-122.201998
HEPBURN DBA HALEY'S COTTAGE,52 LAKE SHORE PLAZA,,KIRKLAND,WA,98033,,,,47.67,-122.2
BIRCHES HABITAT,202 N BEND WAY,,NORTH BEND,WA,98045,,,,47.492959,-121.782218
SELAH GIFT AN EXPRESSO,307 BENDIGO BLVD N,,NORTH BLEND,WA,98045,,,,47.497367,-121.78534
ESME & ELODIE,16810 104TH AVE SE,,RENTON,WA,98055,,,,47.451703,-122.2017
SANDY LEW,1408 FIRST AVE,,SEATTLE,WA,98101,,,,47.608215,-122.33912
SIMPLE LIFE,201 PINE ST,,SEATTLE,WA,98101,,,,47.610232,-122.33932
SANDY MCNEEL,3670 WOODLAND PARK AVE N,,SEATTLE,WA,98103,,,,47.652373,-122.3436
BALLARD,5334 BALLARD AVE NW,,SEATTLE,WA,98107,,,,47.66736,-122.383969
BLINX CLOTHING,"278 WINSLOW WAY E, SUITE 109",,BAINBRIDGE ISLAND,WA,98110,,,,47.625086,-122.518592
MAGNOLIAS,6350 LARIAT LOOP,,BAINBRIDGE ISLAND,WA,98110,,,,47.604922,-122.56596
CARMILIA'S,4528 CALIFORNIA AVENUE,,SEATTLE,WA,98116,,,,47.561936,-122.386469
JERRICA KOSTIS,9222 8TH AVE NW,,SEATTLE,WA,98117,,,,47.696766,-122.36579
ROSITA'S BOUTIQUE,88 LENORA,,SEATTLE,WA,98121,,,,47.611348,-122.34483
VIXEN,3209 W MCGRAW ST,,SEATTLE,WA,98199,,,,47.639316,-122.39885
BURKETT'S LTD.,2617 COLBY AVE,,EVERETT,WA,98201,,,,47.98252,-122.2085
RENEE'S,2820 COLBY AVE,,EVERETT,WA,98201,,,,47.979872,-122.20902
UPSTAGE,520 COMMERCIAL AVE,,ANACORTES,WA,98221,,,,48.517665,-122.61302
TIDES OF ANACORTES,5110 MARITIME LANE,,ANACORTES,WA,98221,,,,48.49779,-122.67486
BLUE HORIZON,1302 12TH HWY STREET,,BELLINGHAN,WA,98225,,,,48.73,-122.49
LULU (BELLINGHAM),124  W. HOLLY ST,,BELLINGHAM,WA,98225,,,,48.750317,-122.47966
THREE FRENCH HENS,1100 HARRIS AVE,,BELLINGHAM,WA,98225,,,,48.719993,-122.50337
STATEMENT APPAREL LLC,2945 NEWMARKET ST. #107,,BELLINGHAM,WA,98226,,,,48.770497,-122.44378
PRETTY SIMPLE,855 S ALDER STREET STE B,,BURLINGTON,WA,98233,,,,48.468725,-122.33431
COLLECTIONS BTQ.,24 FRONT STREET,,COUPEVILLE,WA,98239,,,,48.221377,-122.688015
COTTONS,714 SOUTH FIRST ST.,,LA CONNER,WA,98257,,,,48.389209,-122.498066
DRAGONFLY BOUTIQUE,2310 CALLOW RD UNIT 1,,LAKE STEVENS,WA,98258,,,,48.018109,-122.091005
WILLEMINA'S,8071 GUIDE MERIDIAN,,LYNDEN,WA,98264,,,,48.93401,-122.48561
MAIN CLOTHING COMPANY,14090 FRYELANDS BLVD.,,MONROE,WA,98272,,,,47.869756,-122.01031
MAIN CLOTHING COMPANY,14090 FRYELANDS BLVD.,,MONROE,WA,98272,,,,47.869987,-122.0101
EMBELLISH,223 S. 1ST ST,,VERNON,WA,98273,,,,48.44,-122.34
HOUSE OF STYLE,510 S. 1ST STREET,,MOUNT VERNON,WA,98273,,,,48.44,-122.34
THE CASUAL HOUSE,690 SE PIONEER WAY STE 101,,OAK HARBOR,WA,98277,,,,48.288393,-122.64935
CURVY COWGIRL COUTURE,2701 BICKFORD AVE STE A,,SNOHOMISH,WA,98290,,,,47.942568,-122.1101
TAMMY'S BOUTIQUE,901 1ST STREET,,SNOHOMISH,WA,98290,,,,47.911044,-122.09336
LAURIE'S BOUTIQUE,8502 271ST ST. #2,,STANWOOD,WA,98292,,,,48.242163,-122.349995
LAURIE'S,8502 271ST STREET NW,,USE ACCT# LAURIES,WA,98292,,,,48.211059,-122.326323
POPPY & ROSE,13933 68TH AVE SE,,SNOHOMISH,WA,98296,,,,47.869877,-122.141324
LALLIE MAE'S BOUTIQUE LLC,632 BAY STREET,,PORT ORCHARD,WA,98366,,,,47.542099,-122.63833
EXPRESSIONS APPAREL,834 WATER ST.,,PORT TOWNSEND,WA,98368,,,,48.114526,-122.756297
CHANTILLY BY THE BAY,18925 FRONT ST. NE,,POUSLBO,WA,98370,,,,47.734636,-122.64648
MAD MAGGIE,131 E. WASHINGTON ST,,SEQUIM,WA,98382,,,,48.079396,-123.101497
A PICKET FENCE INC,1006 MAIN ST,,SUMNER,WA,98390,,,,47.203166,-122.24146
MY CLOSET ENVY LLC / MCE,1018 MAIN STREET,,SUMNER,WA,98390,,,,47.203162,-122.24102
SLATE,18215 9TH ST EAST #105,,LAKE TAPPS,WA,98391,,,,47.25091,-122.18652
HARBOR NATURALS CLOTHING CO.DBA ENVY,3813 NORTH 26TH STREET,,TACOMA,WA,98407,,,,47.271237,-122.48805
